AB1,411.69998100,591.79998000,294.14999300,289.80001800,2016-05-31 09:32:00.997 -07
AR,0.2593,0.3728,0.1853,0.1826,2016-05-31 09:32:01.002 -07
NC,-5.54999970,0.62082630,2016-05-31 09:32:05.892 -07
NX,9.50437640,-0.99599343,2016-05-31 09:32:05.908 -07
NB,000003,000000,000002,000000,2016-05-31 09:32:05.911 -07
NB1,3.70000004,0.00000000,2.75000023,0.00000000,2016-05-31 09:32:05.914 -07
GB,000377,000383,000423,000366,2016-05-31 09:32:05.967 -07
RW,000000,000000,000000,000000,2016-05-31 09:32:05.987 -07
AC,1.39591586,1.73771607,2016-05-31 09:32:05.989 -07
AB1,416.25003000,593.45001000,292.55001800,288.50003000,2016-05-31 09:32:05.991 -07
AR,0.2617,0.3731,0.1839,0.1814,2016-05-31 09:32:06.001 -07
NC,-5.76666680,0.62558907,2016-05-31 09:32:10.892 -07
NX,9.50437640,-0.99599343,2016-05-31 09:32:10.966 -07
NB,000003,000000,000002,000000,2016-05-31 09:32:10.969 -07
NB1,3.88333344,0.00000000,2.75000023,0.00000000,2016-05-31 09:32:10.972 -07
GB,000380,000382,000424,000364,2016-05-31 09:32:10.975 -07
RW,000000,000000,000000,000000,2016-05-31 09:32:10.984 -07
AC,1.39942324,1.73235452,2016-05-31 09:32:10.987 -07
AB1,416.10000600,592.64996000,289.85000600,292.44998100,2016-05-31 09:32:10.990 -07
AR,0.2615,0.3725,0.1822,0.1838,2016-05-31 09:32:11.009 -07
NC,-5.71666660,0.61807936,2016-05-31 09:32:15.892 -07
NX,9.50437640,-0.99599343,2016-05-31 09:32:15.908 -07
NB,000003,000000,000002,000000,2016-05-31 09:32:15.912 -07
NB1,3.99166703,0.00000000,2.69166684,0.00000000,2016-05-31 09:32:15.915 -07
GB,000382,000381,000426,000367,2016-05-31 09:32:15.967 -07
RW,000000,000000,000000,000000,2016-05-31 09:32:15.989 -07
AC,1.39387786,1.73929822,2016-05-31 09:32:15.991 -07
AB1,418.14999300,595.60003000,291.85000600,291.00003000,2016-05-31 09:32:15.992 -07
AR,0.2619,0.3730,0.1828,0.1823,2016-05-31 09:32:16.001 -07
NZ,-3.24434947,-3.24434947,2016-05-31 09:32:19.885 -07
NS,000002,000000,000002,000000,2016-05-31 09:32:19.907 -07
GS,000077,000077,000067,000069,2016-05-31 09:32:20.158 -07
GS,000075,000091,000072,000057,2016-05-31 09:32:20.160 -07
GS,000083,000066,000069,000069,2016-05-31 09:32:20.162 -07
GS,000071,000077,000084,000074,2016-05-31 09:32:20.163 -07
GS,000066,000070,000079,000071,2016-05-31 09:32:20.165 -07
GS,000076,000077,000068,000078,2016-05-31 09:32:20.171 -07
AS,000088,000110,000070,000045,2016-05-31 09:32:20.181 -07
AS,000083,000134,000053,000071,2016-05-31 09:32:20.185 -07
AS,000091,000117,000069,000058,2016-05-31 09:32:20.187 -07
AS,000087,000114,000065,000052,2016-05-31 09:32:20.189 -07
AS,000076,000102,000056,000072,2016-05-31 09:32:20.190 -07
AS,000078,000117,000052,000052,2016-05-31 09:32:20.192 -07
